X1,X2,X3,X4,X5
14449,2010/12/2,22296,1.65,5
14449,2010/12/2,21899,0.65,4
14449,2010/12/2,22972,1.65,2
14449,2010/12/2,22335,0.65,10
14449,2010/12/2,21911,1.65,1
14449,2010/12/2,21902,0.65,4
14449,2010/12/2,21901,0.65,4
14449,2010/12/2,21948,1.25,1
14449,2010/12/2,21949,1.25,1
14449,2010/12/2,22558,1.49,1
14449,2010/12/2,20759,0.85,1
14449,2010/12/2,20760,0.85,1
14449,2010/12/2,20757,0.85,1
14449,2010/12/2,20755,0.85,1
14449,2010/12/2,22418,0.85,12
14449,2010/12/2,20981,0.85,3
14449,2010/12/2,22652,1.65,2
14449,2010/12/2,22553,1.65,1
14449,2010/12/2,22953,1.25,1
14449,2010/12/2,21544,0.85,10
14449,2010/12/2,22198,1.65,2
14449,2010/12/2,22197,0.85,3
14449,2010/12/2,20974,0.65,6
14449,2010/12/2,20967,3.75,2
14449,2010/12/2,22570,3.75,1
14449,2010/12/2,22274,2.95,3
14449,2010/12/2,22743,2.95,1
14449,2010/12/2,20971,1.25,3
14449,2010/12/2,85185D,2.95,1
14449,2010/12/2,85185B,2.95,1
14449,2010/12/2,22150,1.95,2
14449,2010/12/2,22147,1.45,4
14449,2010/12/2,22088,2.95,2
14449,2010/12/2,22384,1.65,3
14449,2010/12/2,20727,1.65,3
14449,2010/12/2,22867,2.1,3
14449,2010/12/2,22834,2.1,5
14449,2010/12/2,22633,2.1,4
14449,2010/12/2,22383,1.65,5
14449,2010/12/2,20726,1.65,3
14449,2010/12/2,22328,2.95,1
14449,2010/12/2,22326,2.95,2
14449,2010/12/2,22327,2.95,2
17685,2010/12/2,85114A,1.45,120
17685,2010/12/2,85123A,2.95,12
17685,2010/12/2,21733,2.95,6
17685,2010/12/2,20973,0.65,48
17685,2010/12/2,79321,4.25,24
17685,2010/12/2,22576,0.85,12
17685,2010/12/2,22813,1.95,12
17685,2010/12/2,22585,1.25,12
17685,2010/12/2,21801,0.42,36
17685,2010/12/2,21326,0.65,12
17685,2010/12/2,21313,0.85,12
17685,2010/12/2,22705,0.42,25
15732,2010/12/2,20975,0.65,24
15732,2010/12/2,21500,0.42,25
15732,2010/12/2,85099B,1.95,20
15732,2010/12/2,85099F,1.95,20
15732,2010/12/2,22940,4.25,8
15061,2010/12/2,22530,0.36,60
15061,2010/12/2,22492,0.55,144
15061,2010/12/2,22467,2.1,108
15061,2010/12/2,22454,2.55,48
15061,2010/12/2,22453,2.95,24
15061,2010/12/2,22452,2.55,48
15061,2010/12/2,22328,2.55,72
15061,2010/12/2,22075,1.45,24
15061,2010/12/2,21673,1.25,72
15061,2010/12/2,21509,0.36,24
15061,2010/12/2,21508,0.36,24
15061,2010/12/2,21507,0.36,48
15061,2010/12/2,21506,0.36,108
15061,2010/12/2,21500,0.34,75
15061,2010/12/2,21499,0.34,200
15061,2010/12/2,21498,0.34,200
15061,2010/12/2,21212,0.42,120
15061,2010/12/2,20719,0.72,100
15061,2010/12/2,20685,6.75,30
15061,2010/12/2,16237,0.16,270
15061,2010/12/2,85178,1.25,18
15061,2010/12/2,85116,1.25,24
15061,2010/12/2,84952C,1.25,36
15061,2010/12/2,84952B,1.25,48
15061,2010/12/2,84692,0.32,50
15061,2010/12/2,84347,1.88,120
15061,2010/12/2,71459,0.72,144
15061,2010/12/2,48194,6.75,70
15061,2010/12/2,48184,6.75,30
15061,2010/12/2,35001G,3.39,42
15061,2010/12/2,22752,7.65,96
15061,2010/12/2,22659,1.65,64
15061,2010/12/2,22630,1.65,64
15061,2010/12/2,22629,1.65,64
15061,2010/12/2,22585,1.25,72
15061,2010/12/2,22536,0.36,48
15061,2010/12/2,22534,0.36,96
15061,2010/12/2,22533,0.36,24
15061,2010/12/2,85116,1.25,24
15061,2010/12/2,84952B,1.25,12
15061,2010/12/2,84347,1.88,240
15061,2010/12/2,71459,0.72,96
15061,2010/12/2,48187,6.75,30
15061,2010/12/2,22752,7.65,72
15061,2010/12/2,22659,1.65,64
15061,2010/12/2,22630,1.65,36
15061,2010/12/2,22629,1.65,36
15061,2010/12/2,22585,1.25,72
15061,2010/12/2,22536,0.36,48
15061,2010/12/2,22534,0.36,48
15061,2010/12/2,22533,0.36,24
15061,2010/12/2,22530,0.36,48
15061,2010/12/2,22454,2.55,12
15061,2010/12/2,22453,2.55,24
15061,2010/12/2,22452,2.55,12
15061,2010/12/2,22075,1.45,48
15061,2010/12/2,21673,1.25,24
15061,2010/12/2,21499,0.34,50
15061,2010/12/2,21498,0.34,50
15061,2010/12/2,21212,0.42,120
15061,2010/12/2,20719,0.72,30
15061,2010/12/2,20685,6.75,20
15061,2010/12/2,16237,0.16,90
15061,2010/12/2,84946,1.06,216
15061,2010/12/2,84879,1.45,320
15061,2010/12/2,22659,1.65,128
15061,2010/12/2,22423,10.95,144
15061,2010/12/2,20963,1.25,100
15061,2010/12/2,20961,1.25,100
15061,2010/12/2,85178,1.25,96
15061,2010/12/2,22617,4.25,48
15061,2010/12/2,22558,1.25,60
15061,2010/12/2,22558,1.25,24
15640,2010/12/2,22086,2.55,40
15640,2010/12/2,85123A,2.55,32
15640,2010/12/2,22866,2.1,24
15640,2010/12/2,22865,2.1,24
15640,2010/12/2,21982,0.29,24
15640,2010/12/2,21967,0.29,24
15640,2010/12/2,22084,2.95,12
16770,2010/12/2,90002D,3.75,4
16770,2010/12/2,22632,2.1,12
16770,2010/12/2,22866,2.1,12
16770,2010/12/2,22865,2.1,12
16770,2010/12/2,22633,2.1,12
16770,2010/12/2,20970,3.75,4
17228,2010/12/2,21931,1.95,3
17228,2010/12/2,21930,1.95,4
17228,2010/12/2,85099B,1.95,3
17228,2010/12/2,22386,1.95,3
17228,2010/12/2,20974,0.65,6
17228,2010/12/2,20973,0.65,18
17228,2010/12/2,20975,0.65,18
17228,2010/12/2,70007,1.65,6
17228,2010/12/2,70006,1.65,5
17228,2010/12/2,21098,1.25,6
17228,2010/12/2,22745,2.1,2
17228,2010/12/2,22746,2.1,2
17228,2010/12/2,22748,2.1,2
17228,2010/12/2,22867,2.1,8
17228,2010/12/2,22632,2.1,8
17228,2010/12/2,22834,2.1,12
17228,2010/12/2,22865,2.1,8
17228,2010/12/2,22866,2.1,8
14829,2010/12/2,22960,4.25,6
14829,2010/12/2,22969,1.45,12
14829,2010/12/2,22099,1.25,12
14829,2010/12/2,22718,0.42,12
14829,2010/12/2,22717,0.42,12
14829,2010/12/2,22024,0.42,12
14829,2010/12/2,22028,0.42,12
14829,2010/12/2,22716,0.42,12
14829,2010/12/2,47591D,1.95,8
14829,2010/12/2,47567B,5.95,3
14829,2010/12/2,22961,1.45,24
14829,2010/12/2,22814,0.42,12
14829,2010/12/2,22983,0.42,12
14829,2010/12/2,22031,0.42,12
14829,2010/12/2,22379,2.1,5
14829,2010/12/2,84378,1.25,12
14829,2010/12/2,22727,3.75,4
14829,2010/12/2,22726,3.75,4
14829,2010/12/2,22730,3.75,4
16634,2010/12/2,21927,1.25,24
16634,2010/12/2,21925,1.25,12
16634,2010/12/2,71477,3.25,4
16634,2010/12/2,21733,2.95,6
16634,2010/12/2,22763,9.95,2
16634,2010/12/2,22863,2.95,6
16634,2010/12/2,84406B,3.25,8
16634,2010/12/2,85066,12.75,2
17552,2010/12/2,20726,1.65,10
17552,2010/12/2,20977,1.25,16
17552,2010/12/2,22623,4.95,6
17552,2010/12/2,22617,4.95,6
17552,2010/12/2,22502,5.95,4
17552,2010/12/2,47590B,5.45,6
17552,2010/12/2,47590A,5.45,6
17552,2010/12/2,21981,0.29,48
17552,2010/12/2,22584,2.55,6
17552,2010/12/2,21033,2.95,10
17552,2010/12/2,22551,1.65,12
17552,2010/12/2,22966,1.25,12
17552,2010/12/2,22890,9.95,2
13520,2010/12/3,22326,2.95,30
13520,2010/12/3,22554,1.65,36
13520,2010/12/3,21731,1.65,24
13520,2010/12/3,20677,1.25,16
13520,2010/12/3,20750,7.95,2
13520,2010/12/3,POST,40,2
17967,2010/12/3,10123C,0.65,1
17967,2010/12/3,10120,0.21,1
17967,2010/12/3,16237,0.21,1
17967,2010/12/3,20727,1.65,1
17967,2010/12/3,20725,1.65,1
17967,2010/12/3,22384,1.65,1
17967,2010/12/3,22147,1.45,1
17967,2010/12/3,84006,0.85,1
17967,2010/12/3,22382,1.65,1
17967,2010/12/3,20727,1.65,1
17967,2010/12/3,22383,1.65,1
17967,2010/12/3,20767,2.55,1
17967,2010/12/3,22562,1.25,1
17967,2010/12/3,90094,2.55,1
17967,2010/12/3,20986,1.25,2
17967,2010/12/3,10002,0.85,1
17967,2010/12/3,22758,1.25,1
17967,2010/12/3,22537,0.42,1
17967,2010/12/3,22745,2.1,1
17967,2010/12/3,21883,0.65,1
17967,2010/12/3,21882,0.65,1
17967,2010/12/3,21026,1.25,1
17967,2010/12/3,22800,3.75,1
17967,2010/12/3,85135B,7.95,1
17967,2010/12/3,21884,0.65,1
17967,2010/12/3,85123A,2.95,2
17967,2010/12/3,22816,0.42,12
17967,2010/12/3,22219,0.85,2
17967,2010/12/3,22748,2.1,1
17967,2010/12/3,22746,2.1,1
17967,2010/12/3,22745,2.1,1
17967,2010/12/3,22960,4.25,1
17967,2010/12/3,22560,1.25,2
17967,2010/12/3,22653,1.95,2
17967,2010/12/3,22756,1.25,1
17967,2010/12/3,22757,1.25,1
17967,2010/12/3,22758,1.25,1
17967,2010/12/3,22028,0.42,12
17967,2010/12/3,20986,1.25,2
17967,2010/12/3,21586,2.55,1
17967,2010/12/3,22384,1.65,1
17967,2010/12/3,22383,1.65,1
17967,2010/12/3,22147,1.45,3
17967,2010/12/3,20961,1.25,2
17967,2010/12/3,20963,1.25,1
17967,2010/12/3,22750,3.75,1
17967,2010/12/3,21452,2.95,1
17967,2010/12/3,22968,9.95,2
17884,2010/12/3,22469,1.65,2
17884,2010/12/3,22748,2.1,2
17884,2010/12/3,22745,2.1,1
17884,2010/12/3,22746,2.1,1
17884,2010/12/3,22086,2.95,2
17884,2010/12/3,22812,1.95,2
17884,2010/12/3,22813,1.95,2
17884,2010/12/3,84879,1.69,8
17884,2010/12/3,22940,4.25,1
17884,2010/12/3,84944,4.25,2
17884,2010/12/3,22144,2.1,2
17884,2010/12/3,22295,1.65,12
17884,2010/12/3,35957,0.42,48
17884,2010/12/3,35954,0.42,48
17884,2010/12/3,22142,1.45,3
17884,2010/12/3,22910,2.95,10
17884,2010/12/3,85018D,2.55,1
17884,2010/12/3,85032D,2.1,1
17884,2010/12/3,22737,1.65,1
17884,2010/12/3,22736,1.65,1
17884,2010/12/3,22738,1.65,1
17884,2010/12/3,22735,1.65,1
17884,2010/12/3,22739,1.65,1
17884,2010/12/3,22731,1.25,1
17884,2010/12/3,22732,1.25,1
17884,2010/12/3,22733,1.25,2
17884,2010/12/3,22585,1.25,5
17884,2010/12/3,21136,1.69,8
14210,2010/12/3,20665,2.95,6
14210,2010/12/3,21041,2.95,12
14210,2010/12/3,21155,2.1,6
14210,2010/12/3,22115,2.95,6
14210,2010/12/3,22423,12.75,1
14210,2010/12/3,21905,2.1,6
14210,2010/12/3,22061,9.95,2
14210,2010/12/3,20754,2.1,6
14210,2010/12/3,21533,4.95,3
14210,2010/12/3,22358,2.95,6
14210,2010/12/3,21907,2.1,12
14210,2010/12/3,21164,2.95,6
14210,2010/12/3,47566,4.65,5
14210,2010/12/3,85152,2.1,12
14210,2010/12/3,22890,9.95,4
17949,2010/12/3,22423,10.95,120
12682,2010/12/3,15056BL,5.95,9
12682,2010/12/3,15056P,5.95,3
12682,2010/12/3,20679,5.95,6
12682,2010/12/3,21915,1.25,12
12682,2010/12/3,22659,1.95,12
12682,2010/12/3,22352,2.55,12
12682,2010/12/3,22892,1.25,12
12682,2010/12/3,22027,0.42,12
12682,2010/12/3,20749,7.95,2
12682,2010/12/3,20750,7.95,2
12682,2010/12/3,21700,0.85,12
12682,2010/12/3,22748,2.1,6
12682,2010/12/3,22080,1.65,10
12682,2010/12/3,20725,1.65,10
12682,2010/12/3,20726,1.65,10
12682,2010/12/3,POST,18,2
15373,2010/12/3,22423,12.75,6
15373,2010/12/3,21843,10.95,6
15373,2010/12/3,21625,6.95,3
15373,2010/12/3,22504,29.95,1
15373,2010/12/3,21955,7.95,4
15373,2010/12/3,22192,8.5,2
15373,2010/12/3,22179,6.75,4
15373,2010/12/3,22191,8.5,2
15373,2010/12/3,22113,3.75,4
15373,2010/12/3,22087,2.95,6
15373,2010/12/3,22114,3.95,4
17238,2010/12/3,22086,2.95,2
17238,2010/12/3,21918,0.42,1
17238,2010/12/3,47343A,1.49,3
17238,2010/12/3,22142,1.45,2
17238,2010/12/3,21098,1.25,1
17238,2010/12/3,22352,2.55,2
17238,2010/12/3,22865,2.1,2
17238,2010/12/3,22632,2.1,3
17238,2010/12/3,22144,2.1,2
17238,2010/12/3,22964,2.1,3
17238,2010/12/3,22910,2.95,2
17238,2010/12/3,22966,1.25,4
17238,2010/12/3,84380,1.25,2
17238,2010/12/3,21479,3.75,1
17238,2010/12/3,22694,2.1,1
17238,2010/12/3,22968,9.95,2
17238,2010/12/3,22075,1.65,3
17238,2010/12/3,85049F,1.25,2
17238,2010/12/3,85049C,1.25,2
17238,2010/12/3,72802A,4.25,1
17238,2010/12/3,22748,2.1,3
17238,2010/12/3,22745,2.1,2
17238,2010/12/3,20967,3.75,2
17238,2010/12/3,21499,0.42,25
17238,2010/12/3,21623,9.95,3
17238,2010/12/3,22746,2.1,3
17238,2010/12/3,20749,7.95,1
17238,2010/12/3,20750,7.95,1
17238,2010/12/3,22617,4.95,2
17238,2010/12/3,22505,4.95,3
17238,2010/12/3,84558A,2.95,3
17238,2010/12/3,84581,3.75,1
17238,2010/12/3,84580,3.75,1
17238,2010/12/3,21481,2.95,2
17238,2010/12/3,22837,4.65,4
17238,2010/12/3,22634,9.95,1
17238,2010/12/3,21928,1.95,1
17238,2010/12/3,22411,1.95,1
17238,2010/12/3,85135B,7.95,1
17238,2010/12/3,15056BL,5.95,1
17238,2010/12/3,15056N,5.95,1
17238,2010/12/3,72807B,4.25,2
17238,2010/12/3,72802B,4.25,2
17238,2010/12/3,22750,3.75,1
17238,2010/12/3,22149,2.1,1
17238,2010/12/3,22150,1.95,1
17238,2010/12/3,21054,8.95,1
17238,2010/12/3,22505,4.95,1
17238,2010/12/3,22837,4.65,1
17238,2010/12/3,21479,3.75,1
17238,2010/12/3,21588,2.55,1
17238,2010/12/3,21992,2.95,1
17238,2010/12/3,21991,2.95,1
17238,2010/12/3,22470,2.95,1
17238,2010/12/3,21485,4.95,2
17238,2010/12/3,22141,2.1,1
17238,2010/12/3,22618,9.95,1
17238,2010/12/3,22940,4.25,2
17238,2010/12/3,21539,4.95,1
17238,2010/12/3,21931,1.95,1
14396,2010/12/3,22470,2.95,2
14396,2010/12/3,84562A,7.95,1
14396,2010/12/3,21932,2.95,1
14396,2010/12/3,21936,2.95,1
14396,2010/12/3,21933,2.95,1
14396,2010/12/3,20726,1.65,1
14396,2010/12/3,22111,4.95,1
14396,2010/12/3,21329,1.65,1
14396,2010/12/3,21327,1.65,1
14396,2010/12/3,22837,4.65,1
14396,2010/12/3,20828,2.55,1
14396,2010/12/3,22077,1.65,1
14396,2010/12/3,21040,2.55,1
14396,2010/12/3,21937,2.95,1
14396,2010/12/3,22736,1.65,1
14396,2010/12/3,22739,1.65,1
14396,2010/12/3,22735,1.65,1
14396,2010/12/3,22737,1.65,1
14396,2010/12/3,22865,2.1,1
14396,2010/12/3,22867,2.1,1
14396,2010/12/3,21733,2.95,1
14396,2010/12/3,85123A,2.95,1
14396,2010/12/3,22418,0.85,2
14396,2010/12/3,22666,2.95,1
14396,2010/12/3,21591,1.25,3
14396,2010/12/3,22701,2.95,1
14396,2010/12/3,22964,2.1,1
14396,2010/12/3,22866,2.1,2
14396,2010/12/3,22359,2.95,1
14396,2010/12/3,22361,2.95,1
14396,2010/12/3,22362,2.95,1
14396,2010/12/3,82011C,3.75,1
14396,2010/12/3,84865,8.5,1
14396,2010/12/3,21955,7.95,1
16725,2010/12/3,22509,16.95,1
16725,2010/12/3,85175,0.42,32
16725,2010/12/3,22471,4.95,1
16725,2010/12/3,22072,3.75,1
16725,2010/12/3,22457,2.95,1
16725,2010/12/3,22070,3.75,1
16725,2010/12/3,46000R,1.45,1
16725,2010/12/3,22786,5.95,1
16725,2010/12/3,48187,7.95,1
16725,2010/12/3,22660,7.95,1
16725,2010/12/3,84836,1.25,2
16725,2010/12/3,16237,0.21,1
16725,2010/12/3,22686,1.25,1
16725,2010/12/3,22678,1.25,1
16725,2010/12/3,22670,1.25,1
16725,2010/12/3,22672,1.65,1
16725,2010/12/3,21977,0.55,1
16725,2010/12/3,72741,1.45,2
16725,2010/12/3,22297,1.25,1
16725,2010/12/3,22865,2.1,1
16725,2010/12/3,20724,0.85,2
16725,2010/12/3,22356,0.85,1
16725,2010/12/3,82494L,2.95,1
16725,2010/12/3,22804,2.95,1
16725,2010/12/3,79321,4.95,6
15545,2010/12/3,22660,7.95,1
15545,2010/12/3,22441,2.1,1
15545,2010/12/3,79067,3.75,1
15545,2010/12/3,21360,9.95,1
15545,2010/12/3,22076,1.65,1
15545,2010/12/3,85049G,1.25,1
15545,2010/12/3,85049A,1.25,1
15545,2010/12/3,85049E,1.25,1
15545,2010/12/3,22077,1.65,1
15545,2010/12/3,22467,2.55,1
15545,2010/12/3,22088,2.95,1
15545,2010/12/3,22037,0.42,12
15545,2010/12/3,22024,0.42,12
15545,2010/12/3,20697,2.55,1
15545,2010/12/3,20699,2.55,1
15545,2010/12/3,22671,1.65,1
15545,2010/12/3,84792,4.65,1
15545,2010/12/3,22551,1.65,1
15545,2010/12/3,22556,1.65,1
15545,2010/12/3,22555,1.65,1
15545,2010/12/3,22117,2.95,1
15545,2010/12/3,82581,0.55,1
15545,2010/12/3,82580,0.55,1
15545,2010/12/3,82551,1.45,1
15545,2010/12/3,22625,8.5,1
15545,2010/12/3,22616,0.29,12
15545,2010/12/3,84879,1.69,8
15545,2010/12/3,22943,4.95,1
15545,2010/12/3,22837,4.65,5
15545,2010/12/3,35004C,5.45,1
15545,2010/12/3,85135C,7.95,1
15465,2010/12/5,21523,6.75,10
15465,2010/12/5,21524,7.95,3
15465,2010/12/5,22086,2.55,80
15465,2010/12/5,21754,5.95,3
15465,2010/12/5,21755,5.95,3
15465,2010/12/5,22083,2.95,10
15465,2010/12/5,22423,10.95,16
16033,2010/12/5,22726,3.75,4
16033,2010/12/5,22730,3.75,4
16033,2010/12/5,22727,3.75,4
16033,2010/12/5,22728,3.75,3
16033,2010/12/5,22358,2.95,1
16033,2010/12/5,21876,1.25,1
16033,2010/12/5,21868,1.25,1
16033,2010/12/5,21877,1.25,2
16033,2010/12/5,37370,1.25,2
16033,2010/12/5,22652,1.65,4
16033,2010/12/5,22507,4.95,2
16033,2010/12/5,85054,2.95,2
16033,2010/12/5,85055,3.75,2
16033,2010/12/5,21165,1.69,6
16033,2010/12/5,22666,2.95,2
16033,2010/12/5,22667,2.95,2
16033,2010/12/5,84924A,3.75,1
16033,2010/12/5,22630,1.95,1
16033,2010/12/5,22629,1.95,1
16033,2010/12/5,22955,2.1,1
16033,2010/12/5,22956,2.1,1
16033,2010/12/5,22426,3.75,1
16033,2010/12/5,22427,5.95,1
16033,2010/12/5,22193,8.5,1
16033,2010/12/5,35810B,2.1,1
16033,2010/12/5,35241,4.95,1
15038,2010/12/5,90175C,8.95,1
15038,2010/12/5,90185D,4.25,1
15038,2010/12/5,90210B,2.95,1
15038,2010/12/5,90175A,8.95,1
15038,2010/12/5,90002D,3.75,1
15038,2010/12/5,22295,1.65,1
15038,2010/12/5,22297,1.25,2
15038,2010/12/5,22296,1.65,1
15038,2010/12/5,72802A,4.25,1
15038,2010/12/5,72802C,4.25,1
15038,2010/12/5,22158,2.95,1
15038,2010/12/5,72802B,4.25,1
15038,2010/12/5,72802A,4.25,1
15038,2010/12/5,72802C,4.25,2
15038,2010/12/5,72807C,4.25,2
15038,2010/12/5,22112,4.95,1
15038,2010/12/5,21485,4.95,1
15038,2010/12/5,22458,2.55,1
15038,2010/12/5,22459,2.55,1
15038,2010/12/5,21907,2.1,1
15038,2010/12/5,85152,2.1,3
15038,2010/12/5,21165,1.69,1
15038,2010/12/5,21174,1.95,1
15038,2010/12/5,21166,1.95,2
15038,2010/12/5,21181,2.1,2
15038,2010/12/5,85150,2.55,1
15038,2010/12/5,21175,2.1,1
15038,2010/12/5,21169,1.69,1
15038,2010/12/5,22156,0.85,4
15038,2010/12/5,22296,1.65,1
15038,2010/12/5,22295,1.65,1
15038,2010/12/5,22294,1.25,1
15038,2010/12/5,22297,1.25,1
15038,2010/12/5,22469,1.65,1
15038,2010/12/5,21876,1.25,2
13069,2010/12/5,22603,0.85,5
13069,2010/12/5,22577,0.85,5
13069,2010/12/5,22581,0.85,5
13069,2010/12/5,22579,0.85,5
13069,2010/12/5,22578,0.85,5
13069,2010/12/5,22600,0.85,5
13069,2010/12/5,22602,0.85,5
13069,2010/12/5,22601,0.85,5
13069,2010/12/5,10002,0.85,1
13069,2010/12/5,20751,2.1,2
13069,2010/12/5,22739,1.65,2
13069,2010/12/5,22737,1.65,3
13069,2010/12/5,22735,1.65,2
13069,2010/12/5,22738,1.65,2
13069,2010/12/5,22736,1.65,2
13069,2010/12/5,22130,0.85,6
13069,2010/12/5,22630,1.95,1
13069,2010/12/5,22086,2.95,1
13069,2010/12/5,22867,2.1,5
13069,2010/12/5,22632,2.1,2
13069,2010/12/5,22834,2.1,2
13069,2010/12/5,22866,2.1,5
13069,2010/12/5,22865,2.1,5
13069,2010/12/5,21754,5.45,18
13069,2010/12/5,22809,2.95,2
13069,2010/12/5,22593,0.85,10
13069,2010/12/5,22595,0.85,10
13069,2010/12/5,22594,0.85,10
13069,2010/12/5,22694,2.1,2
13069,2010/12/5,22662,1.65,4
13069,2010/12/5,22470,2.95,5
13069,2010/12/5,22077,1.65,1
13069,2010/12/5,21892,1.25,2
13069,2010/12/5,22974,1.65,2
13069,2010/12/5,22080,1.65,1
13069,2010/12/5,22079,1.65,1
13069,2010/12/5,22082,1.65,1
13069,2010/12/5,85018D,2.55,1
13069,2010/12/5,22383,1.65,10
13069,2010/12/5,20726,1.65,10
13069,2010/12/5,20725,1.65,10
13069,2010/12/5,90162B,2.95,1
13069,2010/12/5,90162D,2.95,1
16241,2010/12/5,21733,2.95,6
16241,2010/12/5,21626,1.95,12
16241,2010/12/5,21623,9.95,2
16241,2010/12/5,22086,2.95,6
16241,2010/12/5,21621,8.5,2
16241,2010/12/5,21479,3.75,4
16241,2010/12/5,21485,4.95,3
16241,2010/12/5,84029G,3.75,4
16241,2010/12/5,22837,4.65,4
16241,2010/12/5,84032B,2.95,6
16241,2010/12/5,22867,2.1,12
16241,2010/12/5,22632,2.1,12
16241,2010/12/5,22865,2.1,12
16241,2010/12/5,22834,2.1,12
14800,2010/12/5,16237,0.21,30
14800,2010/12/5,90167,0.85,10
14800,2010/12/5,22758,1.25,2
14800,2010/12/5,20615,2.1,1
14800,2010/12/5,22964,2.1,2
14800,2010/12/5,21716,2.55,5
14800,2010/12/5,22551,1.65,2
14800,2010/12/5,22553,1.65,2
14800,2010/12/5,22554,1.65,2
14800,2010/12/5,22556,1.65,2
14800,2010/12/5,22398,1.25,12
14800,2010/12/5,22403,1.25,12
14800,2010/12/5,22399,1.25,12
14800,2010/12/5,85124B,2.55,6
14800,2010/12/5,85124C,2.55,6
14800,2010/12/5,84077,0.29,48
14800,2010/12/5,22560,1.25,5
14800,2010/12/5,22561,1.65,5
14800,2010/12/5,22620,1.25,5
14800,2010/12/5,11001,1.69,16
14800,2010/12/5,84375,2.1,12
14800,2010/12/5,22142,1.45,4
14800,2010/12/5,84029G,3.75,1
14800,2010/12/5,22382,1.65,10
14800,2010/12/5,22940,4.25,5
14800,2010/12/5,21481,2.95,2
14800,2010/12/5,22659,1.95,3
14800,2010/12/5,22418,0.85,12
14800,2010/12/5,22834,2.1,2
14800,2010/12/5,22865,2.1,2
14800,2010/12/5,22633,2.1,2
14800,2010/12/5,21452,2.95,2
14800,2010/12/5,20726,1.65,10
14800,2010/12/5,22383,1.65,20
14800,2010/12/5,22748,2.1,10
14800,2010/12/5,22629,1.95,10
14800,2010/12/5,22562,1.25,5
14800,2010/12/5,22563,1.25,5
14800,2010/12/5,22564,1.25,5
14800,2010/12/5,22662,1.65,10
14800,2010/12/5,22440,0.42,10
14800,2010/12/5,21790,0.85,5
14800,2010/12/5,22548,1.25,4
14800,2010/12/5,22749,3.75,5
14800,2010/12/5,22750,3.75,5
14800,2010/12/5,22837,4.65,5
14800,2010/12/5,22029,0.42,12
14800,2010/12/5,84581,3.75,1
14800,2010/12/5,22712,0.42,12
14800,2010/12/5,21912,3.75,1
14800,2010/12/5,84827,0.65,60
15708,2010/12/5,22301,2.55,6
15708,2010/12/5,22304,2.55,6
15708,2010/12/5,22300,2.55,6
15708,2010/12/5,22188,3.95,1
15708,2010/12/5,22592,3.75,1
15708,2010/12/5,20936,2.95,6
15708,2010/12/5,21733,2.95,3
15708,2010/12/5,21916,0.42,1
15708,2010/12/5,22694,2.1,2
15708,2010/12/5,85123A,2.95,3
15708,2010/12/5,22804,2.95,2
15708,2010/12/5,22470,2.95,3
15708,2010/12/5,22469,1.65,2
15708,2010/12/5,85123A,2.95,2
15708,2010/12/5,85174,4.95,1
15708,2010/12/5,22729,3.75,2
15708,2010/12/5,22727,3.75,2
15708,2010/12/5,22730,3.75,1
15708,2010/12/5,22727,3.75,2
15708,2010/12/5,22726,3.75,2
15708,2010/12/5,22730,3.75,1
15708,2010/12/5,22726,3.75,1
15708,2010/12/5,22725,3.75,1
15708,2010/12/5,22727,3.75,1
15708,2010/12/5,22173,2.95,2
15708,2010/12/5,22729,3.75,1
15708,2010/12/5,22725,3.75,2
15708,2010/12/5,22730,3.75,1
15708,2010/12/5,85174,4.95,1
15708,2010/12/5,82483,5.95,2
15708,2010/12/5,21916,0.42,4
15708,2010/12/5,85175,0.42,32
15708,2010/12/5,22799,8.5,1
15708,2010/12/5,22625,8.5,1
15708,2010/12/5,22624,8.5,1
15708,2010/12/5,22854,4.95,2
15708,2010/12/5,85064,5.45,2
15708,2010/12/5,85175,0.42,32
15708,2010/12/5,22307,1.95,6
15708,2010/12/5,22305,2.55,6
15708,2010/12/5,22776,9.95,2
15708,2010/12/5,72760B,9.95,2
16931,2010/12/5,22732,1.25,1
16931,2010/12/5,22731,1.25,1
16931,2010/12/5,22733,1.25,1
16931,2010/12/5,21824,1.45,1
16931,2010/12/5,21823,1.45,1
16931,2010/12/5,85227,0.85,6
16931,2010/12/5,22737,1.65,1
16931,2010/12/5,22735,1.65,1
16931,2010/12/5,22739,1.65,1
16931,2010/12/5,22812,1.95,4
16931,2010/12/5,22813,1.95,6
16931,2010/12/5,20854,1.65,3
16931,2010/12/5,20856,1.65,3
16931,2010/12/5,22469,1.65,3
16931,2010/12/5,22141,2.1,1
16931,2010/12/5,22144,2.1,1
16931,2010/12/5,85123A,2.95,2
16931,2010/12/5,22592,3.75,3
16931,2010/12/5,22588,2.55,1
16931,2010/12/5,20723,0.85,2
16931,2010/12/5,20728,1.65,2
16931,2010/12/5,85038,2.1,3
16931,2010/12/5,85174,4.95,1
16931,2010/12/5,85123A,2.95,1
16931,2010/12/5,20970,3.75,1
16931,2010/12/5,20967,3.75,1
16931,2010/12/5,20971,1.25,2
16931,2010/12/5,20972,1.25,2
16931,2010/12/5,22565,0.85,2
16931,2010/12/5,22566,0.85,2
16931,2010/12/5,84898F,2.1,2
16931,2010/12/5,22747,2.1,1
16931,2010/12/5,22745,2.1,1
16931,2010/12/5,22746,2.1,1
16931,2010/12/5,22748,2.1,1
